id,month,bank_name,inward_interbank_volume,inward_costumer_volume,inward_total_volume,inward_percentage_volume,inward_interbank_amt,inward_costumer_amt,inward_total_amt,inward_percentage_amt,outward_interbank_volume,outward_costumer_volume,outward_total_volume,outward_percentage_volume,outward_interbank_amt,outward_costumer_amt,outward_total_amt,outward_percentage_amt
5802,01/08/2012,Karur Vysya Bank,4127,31577,35704,0.7,178892.19,759118.37,938010.56,0.18,2717,45965,48682,0.95,76760.59,699586.55,776347.14,0.15
5803,01/08/2012,Kotak Mahindra Bank,4272,78304,82576,1.61,3682514.84,6463713.61,10146228.44,1.94,2042,90633,92675,1.81,3323315.72,13521143.93,16844459.65,3.22
5804,01/08/2012,Krung Thai Bank PCL,61,49,110,0,14057.35,4539.09,18596.44,0,42,59,101,0,17745.35,907,18652.35,0
5805,01/08/2012,G S Mahanagar Co-operative Bank,66,637,703,0.01,30982.56,11044.28,42026.84,0.01,23,1047,1070,0.02,24853.53,14097.05,38950.57,0.01
17139,01/12/2017,PNB Gilts,244,97,341,0,2429974.4,279412.9,2709387.3,0.27,495,0,495,0,4001960.9,,4001960.9,0.4
5806,01/08/2012,Maharashtra State Co-operative Bank,327,2111,2438,0.05,290811.14,263736,554547.13,0.11,83,1711,1794,0.03,253106.54,345789.53,598896.07,0.11
5807,01/08/2012,Mashreq Bank,129,5,134,0,57854.42,57.52,57911.94,0.01,101,36,137,0,44496.68,11564.43,56061.11,0.01
5808,01/08/2012,Mehsana Urban Co-operative Bank,191,1306,1497,0.03,10857.07,27279.63,38136.7,0.01,13,2203,2216,0.04,192.78,36400.73,36593.51,0.01
5809,01/08/2012,Mizuho Bank,109,793,902,0.02,508412.55,160807.29,669219.84,0.13,137,849,986,0.02,460875.7,220187.33,681063.03,0.13
5810,01/08/2012,Morgan Stanley India Primary Dealer Pvt.,3,26,29,0,15000,399020,414020,0.08,50,0,50,0,861818.43,0,861818.43,0.16
5811,01/08/2012,Mumbai District Central Co-operative Bank,34,694,728,0.01,1624.77,67632.4,69257.16,0.01,27,685,712,0.01,1429.05,99091.27,100520.32,0.02
5812,01/08/2012,Nagpur Nagrik Co-operative Bank,77,989,1066,0.02,1303.41,15494.13,16797.54,0,3,1893,1896,0.04,17.58,20654.19,20671.77,0
5813,01/08/2012,Nasik Merchants Co-operative Bank,38,705,743,0.01,1151.82,49683.6,50835.42,0.01,6,1926,1932,0.04,127.64,48717.8,48845.44,0.01
5814,01/08/2012,National Stock Exchange of India,161,4812,4973,0.1,368021.13,18929320.42,19297341.55,3.69,885,5580,6465,0.13,2017671.17,17279670.38,19297341.55,3.69
5815,01/08/2012,New India Co-operative Bank,16,947,963,0.02,272.77,22426.72,22699.5,0,30,1262,1292,0.03,195.13,22386.89,22582.02,0
5816,01/08/2012,Nomura Fixed Income Securities Pvt.,41,10,51,0,467367,265387.02,732754.02,0.14,80,0,80,0,1150710.61,0,1150710.61,0.22
5817,01/08/2012,NKGSB Co-operative Bank,140,1666,1806,0.04,52896.05,22043.18,74939.23,0.01,75,2115,2190,0.04,46037.79,22579.57,68617.36,0.01
5818,01/08/2012,Nutan Nagarik Co-operative Bank,24,755,779,0.02,492.79,6688.61,7181.4,0,0,962,962,0.02,0,12015.23,12015.23,0
5819,01/08/2012,Oman International Bank,14,45,59,0,11046.47,4493.92,15540.38,0,25,131,156,0,10542.13,6455.54,16997.67,0
5820,01/08/2012,Oriental Bank of Commerce,6433,85781,92214,1.8,982648.16,2160813.5,3143461.65,0.6,7393,107994,115387,2.25,765834.3,2409661.53,3175495.83,0.61
5821,01/08/2012,GP Parsik Janata Co-operative Bank,10,447,457,0.01,161.65,4870.02,5031.67,0,12,597,609,0.01,130.44,9482.69,9613.12,0
5823,01/08/2012,Prime Co-operative Bank,6,85,91,0,29.77,627.16,656.92,0,2,585,587,0.01,5.02,3756.13,3761.15,0
5824,01/08/2012,Punjab and Maharashtra Co-operative Bank,116,1337,1453,0.03,6701,32001.78,38702.78,0.01,40,1823,1863,0.04,6463.65,37030.59,43494.25,0.01
5825,01/08/2012,Punjab and Sind Bank,1114,11992,13106,0.26,660903.78,1315891.95,1976795.74,0.38,725,15662,16387,0.32,894511.25,1041804.85,1936316.11,0.37
5826,01/08/2012,Punjab National Bank,15350,187300,202650,3.95,3340184.71,5409887.51,8750072.23,1.67,15775,231163,246938,4.82,2340036.01,6259171.83,8599207.84,1.64
5827,01/08/2012,Rabobank International,63,25,88,0,127036.04,19615.17,146651.21,0.03,61,47,108,0,87209,87121.61,174330.62,0.03
5828,01/08/2012,Rajasthan State Co-operative Bank,10,42,52,0,252.58,55608.85,55861.43,0.01,0,380,380,0.01,0,51168.56,51168.56,0.01
5829,01/08/2012,Rajkot Nagrik Co-operative Bank,69,951,1020,0.02,92048.82,41355.66,133404.47,0.03,9,1531,1540,0.03,281.66,133546.37,133828.03,0.03
5830,01/08/2012,RBL Bank,373,2601,2974,0.06,520108.93,162909.61,683018.54,0.13,147,4376,4523,0.09,480938.42,302069.49,783007.91,0.15
5831,01/08/2012,Reserve Bank of India,208,2126,2334,0.05,5200217.52,51219109.13,56419326.64,10.77,0,0,0,0,0,0,0,0
5832,01/08/2012,Royal Bank of Scotland N.V.,1614,26051,27665,0.54,584246.19,2370560.89,2954807.08,0.56,1093,16967,18060,0.35,571109.31,3626207.46,4197316.76,0.8
5833,01/08/2012,Saraswat Co-operative Bank,738,11627,12365,0.24,604666.29,1234149.75,1838816.04,0.35,300,13157,13457,0.26,580289.81,1244024.62,1824314.43,0.35
5834,01/08/2012,SBI DFHI,151,154,305,0.01,2903639.75,124652.4,3028292.15,0.58,641,0,641,0.01,4390690.26,0,4390690.26,0.84
5835,01/08/2012,Security Trading Corp of India,124,129,253,0,1152018.43,711919.7,1863938.13,0.36,206,0,206,0,2309166.73,0,2309166.73,0.44
5836,01/08/2012,Shamrao Vithal Co-operative Bank,445,6340,6785,0.13,161051.3,104061.83,265113.12,0.05,149,8024,8173,0.16,87058.76,180762.06,267820.82,0.05
5837,01/08/2012,Shinhan Bank,123,467,590,0.01,127032.52,58688.52,185721.03,0.04,121,919,1040,0.02,136168.17,52678.06,188846.22,0.04
5838,01/08/2012,Societe Generale,115,243,358,0.01,631128.49,37292.71,668421.2,0.13,136,288,424,0.01,662785.12,105361.74,768146.86,0.15
5839,01/08/2012,South Indian Bank,4566,21089,25655,0.5,325965.71,588120.13,914085.83,0.17,3607,27798,31405,0.61,381176.4,531986.82,913163.22,0.17
5840,01/08/2012,Standard Chartered Bank,3235,112029,115264,2.25,1903232.46,19711297.2,21614529.66,4.13,3839,102760,106599,2.08,1093889.33,20729501.24,21823390.58,4.17
5841,01/08/2012,State Bank of Bikaner and Jaipur,5437,44219,49656,0.97,949738.15,999116.25,1948854.4,0.37,5694,58681,64375,1.26,1050405.28,1364464.78,2414870.07,0.46
5842,01/08/2012,State Bank of Hyderabad,5724,45879,51603,1.01,3467872.43,1923210.76,5391083.19,1.03,7414,63897,71311,1.39,3531882.47,2272015.9,5803898.37,1.11
5843,01/08/2012,State Bank of India,62629,740969,803598,15.68,12184358.02,36111389.5,48295747.53,9.22,83310,574401,657711,12.83,15933999.26,32094000.66,48027999.92,9.17
5844,01/08/2012,State Bank of Mauritius,53,114,167,0,129802.65,21808.28,151610.92,0.03,51,253,304,0.01,131500.4,39871.3,171371.7,0.03
5845,01/08/2012,State Bank of Mysore,4451,26762,31213,0.61,503809.93,887961.31,1391771.24,0.27,4396,34359,38755,0.76,491937.93,1023300.43,1515238.37,0.29
5846,01/08/2012,State Bank of Patiala,6672,37620,44292,0.86,1803572.17,1195151.16,2998723.33,0.57,6832,57224,64056,1.25,3825749.42,1611164.81,5436914.24,1.04
5847,01/08/2012,State Bank of Travancore,6893,27506,34399,0.67,833155.89,971498.94,1804654.82,0.34,8560,34201,42761,0.83,966112.05,867084.71,1833196.77,0.35
5848,01/08/2012,Surat Peoples Co-operative Bank,47,784,831,0.02,11291.48,23897.83,35189.31,0.01,13,1562,1575,0.03,78.8,36842.69,36921.48,0.01
5849,01/08/2012,Syndicate Bank,5470,42798,48268,0.94,2055061.92,1336849.64,3391911.56,0.65,4740,65161,69901,1.36,1803202.72,2058773.11,3861975.83,0.74
5850,01/08/2012,Tamilnad Mercantile Bank,2880,25465,28345,0.55,158512.85,315157.7,473670.55,0.09,516,40394,40910,0.8,64754.71,482624.4,547379.11,0.1
5851,01/08/2012,Thane Bharat Co-operative Bank,9,452,461,0.01,114.05,5222.86,5336.91,0,2,461,463,0.01,52.65,8767.91,8820.56,0
5852,01/08/2012,Andhra Pradesh Mahesh Co-operative Urban Bank,160,1083,1243,0.02,3309.75,19174.49,22484.24,0,11,2415,2426,0.05,43.4,19898.49,19941.89,0
5853,01/08/2012,Ahmedabad Mercantile Co-operative Bank,37,862,899,0.02,2194.5,6428.51,8623.02,0,15,1038,1053,0.02,1016.29,8984.83,10001.12,0
5854,01/08/2012,Greater Bombay Co-operative Bank,96,564,660,0.01,3134.85,13419.13,16553.99,0,2,882,884,0.02,13,16186.39,16199.39,0
5855,01/08/2012,Kapol Co-operative Bank,59,1193,1252,0.02,1216.28,21735.91,22952.19,0,4,1051,1055,0.02,59.34,17244.34,17303.68,0
5856,01/08/2012,Karnataka State Co-operative Apex Bank,86,432,518,0.01,34000.79,110819.38,144820.17,0.03,4,651,655,0.01,60.23,154286.68,154346.91,0.03
5857,01/08/2012,Lakshmi Vilas Bank,2128,11800,13928,0.27,59152.36,243495.51,302647.86,0.06,1116,20069,21185,0.41,33117.49,324503.47,357620.97,0.07
5858,01/08/2012,Nainital Bank,406,2315,2721,0.05,69311.34,38951.6,108262.94,0.02,18,4093,4111,0.08,117.28,107100.67,107217.95,0.02
5859,01/08/2012,Odisha State Co-operative Bank,53,86,139,0,8982.74,134550.8,143533.54,0.03,1,108,109,0,10000,132158.16,142158.16,0.03
5860,01/08/2012,Surat District Co-operative Bank,21,175,196,0,2367.25,10642.71,13009.96,0,14,377,391,0.01,3350.02,9096.03,12446.05,0
5861,01/08/2012,Tamil Nadu State Apex Co-operative Bank,159,325,484,0.01,484995.42,33892.13,518887.55,0.1,107,617,724,0.01,454402.11,73242.34,527644.45,0.1
5862,01/08/2012,Varachha Co-operative Bank,1,1,2,0,2,2,4,0,1,34,35,0,2,276.67,278.67,0
5863,01/08/2012,West Bengal State Co-operative Bank,15,105,120,0,3693.51,18687.58,22381.09,0,3,276,279,0.01,906.17,18403.23,19309.4,0
5864,01/08/2012,TJSB Co-operative Bank,172,2585,2757,0.05,4880.72,55828.41,60709.13,0.01,80,3675,3755,0.07,970.15,44002.35,44972.5,0.01
5865,01/08/2012,UBS AG,65,90,155,0,574983.28,132996.73,707980.01,0.14,59,102,161,0,506548.81,302931.91,809480.72,0.15
5866,01/08/2012,UCO Bank,6040,27894,33934,0.66,1681556.76,1997420.96,3678977.72,0.7,5358,51062,56420,1.1,1356187.14,1939866.94,3296054.08,0.63
5867,01/08/2012,Union Bank of India,10472,129676,140148,2.73,2809429.14,4372163.42,7181592.56,1.37,12894,170562,183456,3.58,2819876.09,4697596.41,7517472.5,1.44
5868,01/08/2012,United Bank of India,3105,20137,23242,0.45,690455.27,976670.07,1667125.34,0.32,1893,40498,42391,0.83,653984.86,1152202.19,1806187.05,0.34
5869,01/08/2012,Vijaya Bank,3641,28551,32192,0.63,435804.07,1271889.36,1707693.42,0.33,3901,34848,38749,0.76,271392.63,1385053.13,1656445.76,0.32
5870,01/08/2012,Vishweshwar Co-operative Bank,6,185,191,0,41.56,3298.25,3339.81,0,1,611,612,0.01,10,9028.39,9038.39,0
5871,01/08/2012,Woori Bank,9,17,26,0,7998.27,6753.66,14751.93,0,13,24,37,0,10232.47,5166.19,15398.66,0
5872,01/08/2012,Yes Bank,2902,39376,42278,0.82,6014234.68,3478296.21,9492530.88,1.81,2040,55730,57770,1.13,5680942.21,5615041.22,11295983.43,2.16
5873,01/09/2012,Andhra Pradesh Mahesh Co-operative Urban Bank,158,990,1148,0.02,4522.68,19338.61,23861.28,0,11,2191,2202,0.04,65.99,23085.45,23151.44,0
5874,01/09/2012,Abhyudaya Co-operative Bank,108,2812,2920,0.06,63436.5,40232.39,103668.89,0.02,47,4847,4894,0.1,66611.27,53707.42,120318.69,0.02
5875,01/09/2012,Abu Dhabi Commercial Bank,73,130,203,0,168139.1,14175.26,182314.37,0.03,240,296,536,0.01,200106.32,13058.12,213164.44,0.04
5876,01/09/2012,Ahmedabad Mercantile Co-operative Bank,38,800,838,0.02,1299.17,9639.67,10938.84,0,6,1103,1109,0.02,17.35,12397.49,12414.85,0
5877,01/09/2012,Allahabad Bank,5854,40292,46146,0.91,3106743.21,3876965.52,6983708.73,1.2,5349,62676,68025,1.33,2865253.93,4508009.23,7373263.16,1.27
5878,01/09/2012,Almora Urban Co-operative Bank,0,0,0,0,0,0,0,0,0,6,6,0,0,150,150,0
5879,01/09/2012,Andhra Bank,3455,36822,40277,0.79,1375024.76,1412952.21,2787976.97,0.48,5790,49462,55252,1.08,1519279.1,1370567.99,2889847.09,0.5
5880,01/09/2012,Apna Co-operative Bank,64,540,604,0.01,76102.28,14684.8,90787.07,0.02,45,1270,1315,0.03,76718,15124.06,91842.06,0.02
5881,01/09/2012,Australia and New Zealand Banking Group,26,107,133,0,256524.08,121864.22,378388.3,0.07,94,167,261,0.01,211137.03,117109.15,328246.18,0.06
5882,01/09/2012,Axis Bank,14992,302342,317334,6.22,3588953.1,28263059.77,31852012.87,5.49,16421,267334,283755,5.57,3743288.57,28226590.89,31969879.46,5.51
5883,01/09/2012,"Bank of America, N.A.",576,14097,14673,0.29,708721.88,1584567.26,2293289.14,0.4,375,6457,6832,0.13,956736.71,1698422.3,2655159.01,0.46
5884,01/09/2012,Bank of Bahrain and Kuwait B.S.C.,77,245,322,0.01,21769.02,15942.93,37711.95,0.01,22,369,391,0.01,19438.22,63525.44,82963.66,0.01
5885,01/09/2012,Bank of Baroda,12882,144036,156918,3.08,2026067.83,4656132.2,6682200.03,1.15,10454,187202,197656,3.88,1883811.4,5298583.4,7182394.8,1.24
5887,01/09/2012,Bank of India,8549,118650,127199,2.5,1951680.74,5484641.33,7436322.07,1.28,7823,172104,179927,3.53,1984952.69,6027141.1,8012093.8,1.38
5888,01/09/2012,Bank of Maharashtra,5392,31218,36610,0.72,2814029.24,2764855.99,5578885.22,0.96,4453,48626,53079,1.04,2749796.6,3142837.42,5892634.02,1.02
5889,01/09/2012,Bank of Nova Scotia,313,2461,2774,0.05,738401.11,741720.78,1480121.89,0.26,186,1632,1818,0.04,1092648.96,487218.22,1579867.19,0.27
5890,01/09/2012,Bank of Tokyo and Mitsubishi,121,1937,2058,0.04,620269.04,392040.94,1012309.99,0.17,129,1829,1958,0.04,615138.37,405975.68,1021114.05,0.18
5891,01/09/2012,Barclays Bank PLC,444,885,1329,0.03,797762.06,754517.91,1552279.96,0.27,443,1043,1486,0.03,1057737.82,995701.02,2053438.84,0.35
5892,01/09/2012,Bassein Catholic Co-operative Bank,32,708,740,0.01,955.38,66670.24,67625.62,0.01,0,1569,1569,0.03,0,75025.65,75025.65,0.01
5893,01/09/2012,Bharat Co-operative Bank,78,3062,3140,0.06,12306.6,40404.4,52710.99,0.01,36,3650,3686,0.07,11643.98,40026.08,51670.06,0.01
5894,01/09/2012,BNP Paribas,446,163264,163710,3.21,560315.03,2833685.83,3394000.86,0.59,1375,11060,12435,0.24,372118.78,3107256.04,3479374.82,0.6
5895,01/09/2012,Canara Bank,6110,90952,97062,1.9,2161255.16,5089352.89,7250608.05,1.25,7233,101191,108424,2.13,1637586.7,6038985.69,7676572.39,1.32
5896,01/09/2012,Capital Local Area Bank,1,17,18,0,56.5,5645,5701.5,0,2,172,174,0,39,5859.26,5898.26,0
5897,01/09/2012,Catholic Syrian Bank,987,4983,5970,0.12,32424.11,88860.03,121284.13,0.02,1370,7229,8599,0.17,31798.92,126643.31,158442.23,0.03
5898,01/09/2012,Central Bank of India,5514,49406,54920,1.08,1643165.96,3371523.81,5014689.78,0.86,7419,77974,85393,1.68,1121102.94,3559505.08,4680608.01,0.81
5899,01/09/2012,Chinatrust Commercial Bank,73,212,285,0.01,83946.57,9815.52,93762.09,0.02,52,310,362,0.01,62898.61,28278.8,91177.41,0.02
5900,01/09/2012,Citi Bank,2817,153667,156484,3.07,5068286.83,25257628.68,30325915.51,5.23,2410,94168,96578,1.89,4156054.09,30029211.63,34185265.71,5.89
5901,01/09/2012,Citizen Credit Co-operative Bank,19,366,385,0.01,1476.73,9986.57,11463.3,0,15,457,472,0.01,9051,7231.42,16282.42,0
5902,01/09/2012,City Union Bank,3013,18900,21913,0.43,197890.31,309858.53,507748.83,0.09,449,30663,31112,0.61,88003.44,427545.34,515548.78,0.09
5903,01/09/2012,Clearing Corporation of India,39,65,104,0,31646.74,134860.48,166507.22,0.03,155,0,155,0,242491.71,0,242491.71,0.04
5904,01/09/2012,Commonwealth Bank of Australia,0,9,9,0,0,402,402,0,4,55,59,0,333.73,917.53,1251.26,0
5905,01/09/2012,Corporation Bank,10975,64436,75411,1.48,1219097.07,4978416.92,6197513.99,1.07,7589,79051,86640,1.7,961841.72,5557375.25,6519216.98,1.12
5906,01/09/2012,Cosmos Co-operative Bank,310,7597,7907,0.16,31799.01,142918.55,174717.56,0.03,250,8509,8759,0.17,6506.01,152737.26,159243.26,0.03
5907,01/09/2012,Credit Agricole Corporate and Investment Bank,172,406,578,0.01,1658595.96,171937.71,1830533.66,0.32,261,656,917,0.02,1653155.78,316430.77,1969586.54,0.34
5908,01/09/2012,Credit Suisse AG,3,31,34,0,65409.78,197030.26,262440.04,0.05,8,49,57,0,97688.73,187078.61,284767.35,0.05
5909,01/09/2012,DBS Bank India,387,2757,3144,0.06,2714204.79,1281011.83,3995216.62,0.69,398,4237,4635,0.09,2510536.48,2749724.21,5260260.68,0.91
5910,01/09/2012,Dena Bank,3714,27319,31033,0.61,1087272.08,1398129.48,2485401.56,0.43,3365,33897,37262,0.73,989312.33,1681377.11,2670689.43,0.46
5911,01/09/2012,Deposit Insurance and Credit Guarantee Corporation,3,8,11,0,65.46,758.93,824.39,0,0,9,9,0,0,100347.95,100347.95,0.02
5912,01/09/2012,Deutsche Bank AG,2497,58692,61189,1.2,1137026.51,18655599.3,19792625.81,3.41,1297,23320,24617,0.48,484619.87,19497876.11,19982495.98,3.45
5913,01/09/2012,Deutsche Securities India Pvt.,36,0,36,0,269483.52,0,269483.52,0.05,52,0,52,0,442637.89,0,442637.89,0.08
5914,01/09/2012,Development Credit Bank,775,11309,12084,0.24,60953.84,215895.34,276849.18,0.05,463,15205,15668,0.31,37886.06,559094.01,596980.07,0.1
5915,01/09/2012,Dhanlaxmi Bank,2674,10142,12816,0.25,132713.33,1063894.89,1196608.23,0.21,1093,13830,14923,0.29,409393.81,881303.24,1290697.05,0.22
5916,01/09/2012,Dombivli Nagrik Co-operative Bank,119,838,957,0.02,10003.94,23782.92,33786.86,0.01,19,1441,1460,0.03,1005,33382.47,34387.47,0.01
5917,01/09/2012,Federal Bank,4493,31738,36231,0.71,530650.19,1541647.96,2072298.15,0.36,6025,49420,55445,1.09,632922.46,1834943.23,2467865.69,0.43
5918,01/09/2012,First Rand Bank,56,55,111,0,305789.68,10738.77,316528.45,0.05,67,175,242,0,305366.06,57781.62,363147.68,0.06
5919,01/09/2012,Goldman Sachs India Capital Markets Pvt.,2,13,15,0,4000,395000,399000,0.07,30,0,30,0,793550.44,0,793550.44,0.14
5920,01/09/2012,Greater Bombay Co-operative Bank,62,593,655,0.01,2817.01,16081.4,18898.41,0,3,920,923,0.02,13,19118.18,19131.18,0
5921,01/09/2012,Gujarat State Co-operative Bank,63,518,581,0.01,5665.02,161273.3,166938.31,0.03,17,664,681,0.01,164.02,131959.73,132123.74,0.02
5922,01/09/2012,HDFC Bank,25309,759179,784488,15.39,5936203.23,87899413.67,93835616.9,16.18,18663,629433,648096,12.71,4491832.51,96593002.39,101084834.9,17.43
5923,01/09/2012,Hongkong and Shanghai Banking Corporation,2190,65274,67464,1.32,2427725.3,9659055.44,12086780.74,2.08,1925,44132,46057,0.9,2507127.53,9646065.11,12153192.64,2.1
5924,01/09/2012,ICICI Bank,10374,265991,276365,5.42,2840364.04,19036209.48,21876573.52,3.77,7573,249551,257124,5.04,1939565.38,21616971.97,23556537.35,4.06
5925,01/09/2012,ICICI Securities Ltd,189,18,207,0,233035.59,623027,856062.59,0.15,113,0,113,0,1348994.98,0,1348994.98,0.23
5926,01/09/2012,IDBI Bank,8735,136508,145243,2.85,5219562.2,23368152.14,28587714.34,4.93,7815,120497,128312,2.52,5213149.25,22700042.49,27913191.74,4.81
5927,01/09/2012,Indian Bank,6159,48614,54773,1.07,671870.48,1945634.5,2617504.98,0.45,4547,69744,74291,1.46,548744.67,2171483.16,2720227.83,0.47
5928,01/09/2012,Indian Clearing Corporation,5,577,582,0.01,3753.07,1001479.62,1005232.69,0.17,43,597,640,0.01,25344.92,979887.58,1005232.49,0.17
5929,01/09/2012,Indian Overseas Bank,8037,69002,77039,1.51,1742904.67,3099291.05,4842195.72,0.83,7959,74839,82798,1.62,1355324.22,3292300.48,4647624.71,0.8
5930,01/09/2012,IndusInd Bank,3195,52169,55364,1.09,2050617.7,3648563.4,5699181.1,0.98,2444,55993,58437,1.15,1993060.89,3506536.66,5499597.56,0.95
5931,01/09/2012,ING Vysya Bank,4721,66729,71450,1.4,1785368.67,2136696.1,3922064.77,0.68,3023,63528,66551,1.31,1447412.17,11971413.88,13418826.05,2.31
5932,01/09/2012,Jalgaon Janata Co-operative Bank,34,201,235,0,1885.44,20853.52,22738.95,0,0,986,986,0.02,0,21993.6,21993.6,0
5933,01/09/2012,Jalgaon Peoples Co-operative Bank,6,87,93,0,47.66,5005.96,5053.62,0,0,401,401,0.01,0,5593.2,5593.2,0
5934,01/09/2012,Jammu and Kashmir Bank,1260,13498,14758,0.29,339876.84,960576.88,1300453.72,0.22,837,29244,30081,0.59,390369.96,1064792.42,1455162.39,0.25
5935,01/09/2012,Janakalyan Co-operative Bank,28,965,993,0.02,15345.57,20070.39,35415.95,0.01,14,1582,1596,0.03,10070.48,21201.36,31271.84,0.01
5936,01/09/2012,Janaseva Co-operative Bank Pune,14,130,144,0,131.54,5171.02,5302.56,0,0,416,416,0.01,0,4059.37,4059.37,0
5937,01/09/2012,Janata Co-operative Bank Pune,127,1865,1992,0.04,17207.14,36810.8,54017.94,0.01,18,3116,3134,0.06,1184.77,54448.55,55633.32,0.01
5938,01/09/2012,JP Morgan Chase Bank,221,1727,1948,0.04,2846733.8,2173662.18,5020395.97,0.87,280,3297,3577,0.07,2577613.85,3177899.02,5755512.88,0.99
5939,01/09/2012,Kallappanna Awade Ichalkaranji Janata Co-operative Bank,115,745,860,0.02,5185.14,17589.82,22774.96,0,41,1897,1938,0.04,751.06,35899.52,36650.58,0.01
5940,01/09/2012,Kalupur Commercial Co-operative Bank,155,2315,2470,0.05,15494.57,58753.2,74247.78,0.01,120,3754,3874,0.08,13589.1,66708.04,80297.14,0.01
5941,01/09/2012,Kalyan Janata Co-operative Bank,46,569,615,0.01,3375.9,9628.59,13004.49,0,10,1708,1718,0.03,50.14,30988.91,31039.05,0.01
5942,01/09/2012,Kangra Co-operative Bank,4,36,40,0,44.12,292,336.12,0,3,148,151,0,36.61,1323.4,1360.02,0
5943,01/09/2012,Kapol Co-operative Bank,63,1240,1303,0.03,1050.63,18460.31,19510.94,0,3,1098,1101,0.02,11.83,17901.3,17913.12,0
5944,01/09/2012,Karad Urban Co-operative Bank,152,559,711,0.01,9779.71,13408.72,23188.44,0,20,1754,1774,0.03,3620.5,21547.05,25167.55,0
5945,01/09/2012,Karnataka Bank,2680,19182,21862,0.43,495399.81,419643.26,915043.07,0.16,1224,29506,30730,0.6,417489.6,559959.61,977449.21,0.17
5946,01/09/2012,Karnataka State Co-operative Apex Bank,76,402,478,0.01,26267.73,120804.32,147072.05,0.03,1,661,662,0.01,80,154884.67,154964.67,0.03
5947,01/09/2012,Karur Vysya Bank,4109,30939,35048,0.69,256063.14,1014746.3,1270809.44,0.22,2722,45880,48602,0.95,88495.19,1107023.15,1195518.34,0.21
5948,01/09/2012,Kotak Mahindra Bank,4186,77974,82160,1.61,4473811.56,6103590,10577401.56,1.82,1979,91982,93961,1.84,4020185.95,11735676.51,15755862.46,2.72
5949,01/09/2012,Krung Thai Bank PCL,44,53,97,0,6677.74,1010.9,7688.64,0,35,56,91,0,6998.71,839.18,7837.89,0
17286,01/01/2018,Fino Payments Bank,2,262,264,0,0.11,16822.04,16822.15,0,0,0,0,,,,,
5950,01/09/2012,Lakshmi Vilas Bank,2065,11520,13585,0.27,67754.75,262782.72,330537.47,0.06,1029,20292,21321,0.42,43997.36,326037.88,370035.24,0.06
5951,01/09/2012,G S Mahanagar Co-operative Bank,40,793,833,0.02,10843.39,13315.45,24158.83,0,26,1011,1037,0.02,12295.53,13824.29,26119.82,0
5952,01/09/2012,Maharashtra State Co-operative Bank,335,1992,2327,0.05,244790.31,212747.27,457537.59,0.08,90,1617,1707,0.03,194205.42,305240.78,499446.2,0.09
